# Layer 2 raw replications. split=e7b5934392cd label_version=v8 sla_high=30.0 sla_med=120.0 sla_low=480.0 agents=5 service_mean=8.0min tickets_per_rep=1000 generated_by=run_system_eval.py
policy,rho,seed,high_mean_wait,high_p95_wait,low_p95_wait,mean_wait,sla_breach_rate,high_sla_breach_rate,rel_tardiness,high_rel_tardiness,low_rel_tardiness
tus,0.95,16,1.4840169863594486,4.681484434217158,124.85944537613965,16.926157479863974,0.0,0.0,0.0,0.0,0.0
tus,0.95,17,2.287130832000385,7.367680305288673,91.55960136950148,14.962631850131652,0.001,0.012345679012345678,0.0003383047757670435,0.0041766021699635,0.0
tus,0.95,18,1.1276368055179196,3.1681852760293494,60.08700772733092,8.171123013449543,0.0,0.0,0.0,0.0,0.0
tus,0.95,19,1.5809948707533077,5.58277825938062,169.9148095457702,18.705099704855318,0.001,0.0,0.00048438513079479247,0.0,0.0
tus,0.95,20,1.4010903621284303,5.147770258074067,106.7239872175854,14.074410703224292,0.0,0.0,0.0,0.0,0.0
tus,0.95,21,1.6818349008531408,5.699907997011527,198.79026487471512,29.706281149399068,0.0,0.0,0.0,0.0,0.0
tus,0.95,22,1.4614105509565989,4.327438134030578,163.14027360809823,21.718334402912625,0.0,0.0,0.0,0.0,0.0
tus,0.95,23,1.8478661093536335,6.086585476313041,122.57502605828735,18.48736843362457,0.0,0.0,0.0,0.0,0.0
tus,0.95,24,1.8268912328356732,4.82277390639415,140.77007266547594,18.624938836684056,0.0,0.0,0.0,0.0,0.0
tus,0.95,25,1.5270794245021038,5.9072910650011865,326.2472323081682,44.21229512223796,0.003,0.0,0.00019393450138587506,0.0,0.00034631160961763407
tus,0.95,26,1.629488007488344,4.892756846605494,72.41269417364322,8.77403450596808,0.0,0.0,0.0,0.0,0.0
tus,0.95,27,1.79224249221508,5.144475232975057,136.77660156459734,16.896922026163338,0.0,0.0,0.0,0.0,0.0
tus,0.95,28,1.4706645139010484,4.663003379821452,85.54153949043662,10.929482424977898,0.0,0.0,0.0,0.0,0.0
tus,0.95,29,1.370680528476541,3.5364946015175573,170.46697103187597,20.336089104768437,0.001,0.0,0.0005961569162463206,0.0,0.0
tus,0.95,30,1.4118935828087948,5.013915706431161,275.1681367394829,31.25387305942339,0.0,0.0,0.0,0.0,0.0
tus,0.95,31,1.004253569733851,3.5639002138917504,85.96706613205565,11.329466320318344,0.0,0.0,0.0,0.0,0.0
tus,0.95,32,1.7161532344286645,4.554818238907534,141.02079916102699,20.024123287598034,0.0,0.0,0.0,0.0,0.0
tus,0.95,33,1.672661520526536,4.930052890647783,240.05306290265577,30.841686086941074,0.001,0.0,4.549138777974899e-05,0.0,0.0
tus,0.95,34,1.5873961630653632,5.256576509181899,69.77817369702228,8.306799275409395,0.001,0.010101010101010102,0.00013232597814993977,0.0013366260419185835,0.0
tus,0.95,35,1.7234403087941088,5.054087173943126,192.0248121019714,29.13798402367272,0.0,0.0,0.0,0.0,0.0
tus,0.95,36,1.7382687628896716,5.196612118858559,148.62903545779028,23.18868785521268,0.0,0.0,0.0,0.0,0.0
tus,0.95,37,1.1725796622495324,4.378354220504477,106.56815554356635,12.68221587708744,0.0,0.0,0.0,0.0,0.0
tus,0.95,38,1.5878505596073744,4.350468359899577,68.08149488704002,10.411099786116537,0.0,0.0,0.0,0.0,0.0
tus,0.95,39,1.9805954031000148,4.016846071275313,171.46249565941355,21.029216506500795,0.0,0.0,0.0,0.0,0.0
tus,0.95,40,2.022692170009341,4.7551335399300445,109.41513189004701,15.089892769160592,0.0,0.0,0.0,0.0,0.0
tus,0.95,41,1.1726644628700713,4.676653114249185,55.71681629163869,6.984620827776107,0.0,0.0,0.0,0.0,0.0
tus,0.95,42,1.1434193517824185,4.903246163506183,34.69601805384485,5.014353080827465,0.0,0.0,0.0,0.0,0.0
tus,0.95,43,1.3683362239132293,5.163948730593688,52.29683254467407,8.10186437663276,0.0,0.0,0.0,0.0,0.0
tus,0.95,44,1.8745755927619019,6.411661896759995,281.34278698490414,42.979995870570306,0.0,0.0,0.0,0.0,0.0
tus,0.95,45,1.5571187502682706,4.818788577992246,213.78903104649143,33.93481841262299,0.0,0.0,0.0,0.0,0.0
tus,0.95,46,0.7780027585912096,2.540884335708028,70.997957355748,9.240306841263246,0.0,0.0,0.0,0.0,0.0
tus,0.95,47,1.4627196602877226,4.890970663918299,56.90506952189395,7.566843798911776,0.0,0.0,0.0,0.0,0.0
tus,0.95,48,1.341343114273484,3.5903712143331177,90.88725304524286,13.005340848140142,0.0,0.0,0.0,0.0,0.0
tus,0.95,49,2.762203001633359,5.95746081757878,361.2570738107163,57.49231703551301,0.007,0.009708737864077669,0.0026742642320395733,0.01565460400987431,0.0007299445127889023
tus,0.95,50,1.3764475587492837,3.622759154558162,69.90475060652336,9.289391370263479,0.0,0.0,0.0,0.0,0.0
tus,0.95,51,2.561670141666106,5.209702178831989,163.58586820418856,25.076302640890724,0.001,0.010416666666666666,0.0022033618522631095,0.022951685961074057,0.0
tus,0.95,52,1.6890070347435726,4.0079773506016005,120.5355078504531,19.491295779761863,0.0,0.0,0.0,0.0,0.0
tus,0.95,53,1.772078217391404,4.233336023481801,187.4571954144557,24.28363804351377,0.0,0.0,0.0,0.0,0.0
tus,0.95,54,1.2136726324925395,4.190474372974953,47.60323661245112,5.95073845869564,0.0,0.0,0.0,0.0,0.0
tus,0.95,55,1.1098317408962886,4.17645250301017,64.7582047299448,8.5506710510727,0.0,0.0,0.0,0.0,0.0
tus,0.95,56,1.571508514616885,3.7291956656595175,184.91895543386696,27.4952843146493,0.0,0.0,0.0,0.0,0.0
tus,0.95,57,1.0328825545906055,4.389591340460629,52.450178670065036,6.586701364213963,0.0,0.0,0.0,0.0,0.0
tus,0.95,58,1.5283888660740328,4.3177616565160335,88.59654332327192,12.684737489112937,0.0,0.0,0.0,0.0,0.0
tus,0.95,59,1.9539715933663475,5.655644177499511,88.9469970566297,11.113735035527473,0.001,0.009433962264150943,0.0007028816989618994,0.006630959424168862,0.0
tus,0.95,60,1.6328613672305998,4.713885705008806,90.98519939496308,12.47902131240752,0.0,0.0,0.0,0.0,0.0
tus,0.95,61,1.387593743416936,3.944877368675946,98.05341514306454,13.282306997877821,0.0,0.0,0.0,0.0,0.0
tus,0.95,62,1.9295119983820028,5.0139989985099715,100.79053311916682,14.571713310489546,0.001,0.009615384615384616,0.0005565112858260099,0.005351070056019326,0.0
tus,0.95,63,1.0030123389880092,2.7374151816782484,139.37044994045692,14.037029845512183,0.0,0.0,0.0,0.0,0.0
tus,0.95,64,1.4615396399364655,4.1317725967458045,82.08956969697468,11.449021783027609,0.0,0.0,0.0,0.0,0.0
tus,0.95,65,1.5312604157926804,5.13521866654243,120.91169935510698,15.375856720480222,0.0,0.0,0.0,0.0,0.0
tus,0.95,66,1.8073871048667074,4.561156147428539,146.56367211160165,18.18013347487562,0.0,0.0,0.0,0.0,0.0
tus,0.95,67,1.3350334645517647,4.616433043885906,123.20002825958454,16.251044331930945,0.0,0.0,0.0,0.0,0.0
tus,0.95,68,1.3689654344279298,4.041610915370385,167.4627733561046,22.31881453695624,0.0,0.0,0.0,0.0,0.0
tus,0.95,69,1.459029554977363,5.757835526707371,45.38794607087379,6.385261731711097,0.0,0.0,0.0,0.0,0.0
tus,0.95,70,1.3297436111573113,4.2882749883926605,101.95296479332706,15.008284586072493,0.0,0.0,0.0,0.0,0.0
tus,0.95,71,2.0123970997384175,5.203085757446638,64.51391526020466,9.039156142075775,0.001,0.009259259259259259,0.00035787819883944394,0.0033136870262911477,0.0
tus,0.95,72,1.4088855761857393,3.3413923283018927,56.02185977799529,7.335624559804807,0.0,0.0,0.0,0.0,0.0
tus,0.95,73,1.755948246773753,5.993751224241326,97.61750602927358,12.182403540292045,0.0,0.0,0.0,0.0,0.0
tus,0.95,74,1.0912533121975911,3.9140452761110325,100.453697422241,12.108742562082833,0.0,0.0,0.0,0.0,0.0
tus,0.95,75,1.9532596588878384,6.2841355079736,246.31331106023944,38.20975021748233,0.001,0.0,0.00030451905104945167,0.0,0.0
tus,0.95,76,0.986531169580709,4.435166234831718,43.8138582512853,5.722486212358469,0.0,0.0,0.0,0.0,0.0
tus,0.95,77,1.419651779363405,3.3496697580647923,92.95692061784584,13.124429520484275,0.0,0.0,0.0,0.0,0.0
tus,0.95,78,1.519126399925453,5.0252330169902795,132.19863243302288,22.69979589405555,0.001,0.0,4.2847163974130354e-05,0.0,0.0
tus,0.95,79,1.2850767110255938,4.012349976037257,74.37231481407616,9.059597420576894,0.0,0.0,0.0,0.0,0.0
tus,0.95,80,1.7505689046323905,4.336877135435577,62.52403374334625,9.323380608190197,0.0,0.0,0.0,0.0,0.0
tus,0.95,81,1.3097127985167623,3.4446603546817522,39.57057654533537,5.715018520438424,0.0,0.0,0.0,0.0,0.0
tus,0.95,82,1.4549413342542212,4.644806665714067,61.719135763846175,7.846936976235562,0.0,0.0,0.0,0.0,0.0
tus,0.95,83,0.8221251328493694,2.6029071927195133,91.36626003506873,10.678468941454272,0.0,0.0,0.0,0.0,0.0
tus,0.95,84,1.6149972528195882,5.553836203712157,45.82706254253825,7.348231089898476,0.0,0.0,0.0,0.0,0.0
tus,0.95,85,1.9014112049847534,5.458500692851747,119.01648862708471,16.745254943187316,0.0,0.0,0.0,0.0,0.0
tus,0.95,86,1.7803365273346445,4.772433867302252,81.22752283177476,11.197769841710604,0.0,0.0,0.0,0.0,0.0
tus,0.95,87,1.3323125004946654,4.742552512574506,37.13781347522325,5.430735170165419,0.0,0.0,0.0,0.0,0.0
tus,0.95,88,1.3423967278485005,4.115568390648958,79.38993786950698,9.037558985918869,0.0,0.0,0.0,0.0,0.0
tus,0.95,89,1.604775586165033,5.162909228449401,54.51975213265606,7.074542899973237,0.0,0.0,0.0,0.0,0.0
tus,0.95,90,1.647904119745486,5.283849921934283,48.52804599976104,6.600481550123383,0.0,0.0,0.0,0.0,0.0
tus,0.95,91,1.4711167760912573,5.612298748443887,122.27579560314062,15.131618324363538,0.0,0.0,0.0,0.0,0.0
tus,0.95,92,2.078174867091009,5.862964812345638,340.3966326220278,56.092823311935774,0.005,0.0,0.00043784543052021406,0.0,0.0006150900473604186
tus,0.95,93,2.0152216921535104,6.522285610152355,81.42002862627345,10.801749911609065,0.0,0.0,0.0,0.0,0.0
tus,0.95,94,1.3075356882616969,4.422407349243292,41.423041140352986,6.477417048633128,0.0,0.0,0.0,0.0,0.0
tus,0.95,95,1.7501850741112774,5.52864644080257,137.69037347487102,20.643016355938837,0.0,0.0,0.0,0.0,0.0
tus,0.95,96,1.9270934880953787,5.96549837936011,183.46849622320082,20.764636922025446,0.0,0.0,0.0,0.0,0.0
tus,0.95,97,2.2305844900339666,7.420510648988843,473.17133069844294,59.27229922338613,0.025,0.0,0.004400804530742086,0.0,0.007480612002145379
tus,0.95,98,1.9263390059771754,4.864834994336513,358.835530571959,50.021021544018936,0.006,0.0,0.0003019397731961999,0.0,0.000546003206503074
tus,0.95,99,1.133508355520349,3.6805000142746738,99.63396666199691,11.014254537140838,0.0,0.0,0.0,0.0,0.0
tus,0.95,100,1.631221763668422,5.492222090892247,158.1886445022241,19.62985861633706,0.0,0.0,0.0,0.0,0.0
tus,0.95,101,1.458066677303862,3.915954544569132,69.81194003277461,8.589276760993075,0.001,0.009433962264150943,0.00019476274238430165,0.0018373843621160531,0.0
tus,0.95,102,1.5798007237896812,4.10296953378322,123.36854226170304,15.539886521402762,0.0,0.0,0.0,0.0,0.0
tus,0.95,103,1.147478047659314,3.6559301681085903,50.823082198769036,6.561912285762366,0.0,0.0,0.0,0.0,0.0
tus,0.95,104,1.4017554178309213,5.00349783039569,68.41413107492681,9.24957417847912,0.0,0.0,0.0,0.0,0.0
tus,0.95,105,1.927870835846099,5.231541103085675,118.66020354595867,19.5507502286331,0.001,0.01098901098901099,0.0006017331329813601,0.006612452010784177,0.0
tus,0.95,106,1.5462447840654503,4.729671081356556,72.43336826736983,7.951862823282336,0.0,0.0,0.0,0.0,0.0
tus,0.95,107,1.2720129511210598,5.1628203999018325,68.86131951885362,8.201499822073615,0.0,0.0,0.0,0.0,0.0
tus,0.95,108,1.3469661890794085,4.2377400884178,115.94886933048234,15.540636175634333,0.0,0.0,0.0,0.0,0.0
tus,0.95,109,1.8586614223656417,5.766546664745042,58.978371626825115,9.0926129980934,0.0,0.0,0.0,0.0,0.0
tus,0.95,110,1.1586345941488743,4.351286773280991,103.75520922467936,13.331078569731217,0.0,0.0,0.0,0.0,0.0
tus,0.95,111,1.314247397076631,3.8554985992470896,38.368797705559246,5.058134240899363,0.0,0.0,0.0,0.0,0.0
tus,0.95,112,1.782812595425379,4.107203533231376,142.76898781294597,19.699687780995227,0.001,0.009615384615384616,0.00035236907297548134,0.003388164163225782,0.0
tus,0.95,113,1.6908319013462785,5.185660958201694,173.56200603576085,24.112159013203147,0.0,0.0,0.0,0.0,0.0
tus,0.95,114,2.055141559030499,6.3149470779448995,123.18329676719479,15.684626484218146,0.001,0.00980392156862745,4.873432057391369e-05,0.000477787456606997,0.0
tus,0.95,115,1.7949002610707547,5.6758459444777385,198.98401195776447,30.40786835903287,0.0,0.0,0.0,0.0,0.0
tus,0.95,116,1.52185088960099,4.887790543518181,78.95359583787317,11.398869203447994,0.0,0.0,0.0,0.0,0.0
tus,0.95,117,1.8403944876304081,4.244910610189969,78.41917429839211,12.207593847100343,0.0,0.0,0.0,0.0,0.0
tus,0.95,118,1.5306058123826416,4.685506929960251,68.34962032592392,10.61008468890853,0.0,0.0,0.0,0.0,0.0
tus,0.95,119,1.2605465174643484,3.9832810007022537,134.03189856495862,18.506734784499884,0.0,0.0,0.0,0.0,0.0
tus,0.95,120,1.2177231585407067,4.019480786834241,78.48988520965136,10.203164036383296,0.0,0.0,0.0,0.0,0.0
tus,0.95,121,1.4240511044237238,4.478125744048157,68.875427499485,8.534956045101138,0.0,0.0,0.0,0.0,0.0
tus,0.95,122,1.3276525390178193,4.362512371166815,41.64093617832026,5.827256328315952,0.0,0.0,0.0,0.0,0.0
tus,0.95,123,1.5670951061247957,5.157371782375037,245.26369631452374,30.155045801100254,0.0,0.0,0.0,0.0,0.0
tus,0.95,124,1.6866318772584585,4.783111607239187,246.04552403972144,27.552243162651518,0.0,0.0,0.0,0.0,0.0
tus,0.95,125,1.1745710689641595,4.356625436362992,74.06887413462229,8.663418049818091,0.0,0.0,0.0,0.0,0.0
tus,0.95,126,1.4863524455741894,5.406686927174964,80.38227813114841,9.32188073191626,0.0,0.0,0.0,0.0,0.0
tus,0.95,127,1.6085391555622504,5.2672078093081325,89.76635477832427,12.788264629084308,0.0,0.0,0.0,0.0,0.0
tus,0.95,128,1.3638048508889224,4.6147412943592725,45.53986725378675,6.015977798288818,0.0,0.0,0.0,0.0,0.0
tus,0.95,129,1.7310390546249819,4.042395701895742,183.23095347143496,26.01626169441462,0.0,0.0,0.0,0.0,0.0
tus,0.95,130,2.0406264117253863,6.878396452916531,94.33456626077188,13.982161585265853,0.001,0.008547008547008548,0.0001458038937354331,0.001246187125943873,0.0
tus,0.95,131,0.9220597631083854,3.354822401188037,30.694132969462824,4.28823361519588,0.0,0.0,0.0,0.0,0.0
tus,0.95,132,1.3687079593649512,4.101621735399544,63.42827761539793,8.534813911473918,0.0,0.0,0.0,0.0,0.0
tus,0.95,133,1.3770487443137698,4.8553466599546455,107.35536652528546,10.665555994463862,0.0,0.0,0.0,0.0,0.0
tus,0.95,134,1.6130232827550697,4.541274664683751,357.77093261340747,44.75499665697251,0.005,0.0,0.000572098326088756,0.0,0.0010693426655864597
tus,0.95,135,1.1318132213938379,3.711987713695919,52.95729399236412,7.33433918997777,0.0,0.0,0.0,0.0,0.0
tus,0.95,136,2.416850030585613,6.988367859400491,169.88453732755303,23.697032198687225,0.002,0.017543859649122806,0.0009568773645618687,0.008393661092647971,0.0
tus,0.95,137,1.4669658300354311,4.976808180754962,102.31441804616892,12.901672482132188,0.0,0.0,0.0,0.0,0.0
tus,0.95,138,2.5220425459739375,7.452363383336626,271.22955121081077,39.52565149451399,0.002,0.00980392156862745,6.60031066855301e-05,0.0006325751820045253,2.721393604905396e-06
tus,0.95,139,1.339647944382757,4.316894456584532,59.497292077257946,8.242026463616122,0.0,0.0,0.0,0.0,0.0
tus,0.95,140,1.1045188015135712,2.709070925452096,102.46335609300769,13.505513639153323,0.0,0.0,0.0,0.0,0.0
tus,0.95,141,1.3146629954060725,5.183183626878224,68.64311584082544,8.94202118152169,0.0,0.0,0.0,0.0,0.0
tus,0.95,142,1.2841649998916878,4.595194396623848,41.931314392579786,5.830024136907649,0.0,0.0,0.0,0.0,0.0
tus,0.95,143,1.2983599712256244,3.793803643230694,34.801044144563114,5.2301540055489895,0.0,0.0,0.0,0.0,0.0
tus,0.95,144,1.0273913516316988,3.69669698836077,33.540207961934705,4.388392673351315,0.0,0.0,0.0,0.0,0.0
tus,0.95,145,1.5323795747874587,4.385005636563302,59.17483400324545,8.355592452048711,0.0,0.0,0.0,0.0,0.0
tus,0.95,146,1.7466748644077839,4.593290543527601,197.99905809262975,28.322732385349642,0.0,0.0,0.0,0.0,0.0
tus,0.95,147,1.5950912285760268,4.877242820802508,90.3638738240351,10.461286870969106,0.001,0.01098901098901099,0.0002249208622957326,0.002471657827425633,0.0
tus,0.95,148,1.5062481436407984,4.505610516955327,62.90562037827135,7.077711567027091,0.0,0.0,0.0,0.0,0.0
tus,0.95,149,2.247508620445841,6.437852968215923,138.80291776673374,18.316017485762327,0.001,0.0,0.00037836146211693675,0.0,0.0
tus,0.95,150,1.2793177551020065,3.934297058145632,91.34287970234126,13.00304846440697,0.0,0.0,0.0,0.0,0.0
tus,0.95,151,1.362617361689337,5.457593294794871,163.79458658035594,16.716505545247717,0.0,0.0,0.0,0.0,0.0
tus,0.95,152,1.1736977739741363,3.524833946614626,99.89352060580653,12.388821909925264,0.0,0.0,0.0,0.0,0.0
tus,0.95,153,1.6739298217309397,4.797767179906941,151.29460697164504,16.017522214395097,0.0,0.0,0.0,0.0,0.0
tus,0.95,154,1.3412928240930484,4.897567293179688,145.64572939943298,17.752175340659544,0.0,0.0,0.0,0.0,0.0
tus,0.95,155,1.3309338134135487,3.778048634306117,68.13582719574475,8.895239216601958,0.0,0.0,0.0,0.0,0.0
tus,0.95,156,1.4901531532820063,4.472126622763426,74.86625495858375,9.968003318761719,0.0,0.0,0.0,0.0,0.0
tus,0.95,157,1.7526306957352318,5.461180262707109,117.4872822690779,13.178256486668884,0.001,0.01020408163265306,3.826502638200964e-05,0.0003904594528776494,0.0
tus,0.95,158,1.6576588443343894,6.140149421303089,131.86475709149371,20.108052510854833,0.0,0.0,0.0,0.0,0.0
tus,0.95,159,1.1020849815161415,3.6351766019517844,104.31087310689382,13.183962936540306,0.0,0.0,0.0,0.0,0.0
tus,0.95,160,1.0520671886697501,3.814091729220832,40.12994153876672,5.334515981299014,0.0,0.0,0.0,0.0,0.0
tus,0.95,161,1.4247958508254173,3.3716334917470085,102.06488913270334,14.363288662761256,0.0,0.0,0.0,0.0,0.0
tus,0.95,162,1.3202188088077627,3.2747787570010036,374.4669536430091,44.443072480920456,0.01,0.0,0.0015025325574460405,0.0,0.002856525774612244
tus,0.95,163,1.7576794962317628,5.56256590712436,206.31571125767945,18.44911500258333,0.001,0.0,0.0006814868344861225,0.0,0.0
tus,0.95,164,1.8362727567313282,4.886467025576744,225.30143560283616,30.152483917909088,0.001,0.012048192771084338,8.504436049634023e-06,0.00010246308493534967,0.0
tus,0.95,165,2.3027109791762337,7.248437971590874,226.01626343297258,27.877592983297557,0.001,0.009900990099009901,0.0008844390565101737,0.008756822341684888,0.0
tus,0.95,166,1.6822107309790026,5.005712807795581,317.8376267266748,46.202509668675845,0.006,0.0,0.0007054254710076153,0.0,0.0012485406566506464
tus,0.95,167,1.1294892256661309,3.6221211339796233,88.59232124948672,12.552887453765198,0.0,0.0,0.0,0.0,0.0
tus,0.95,168,1.0264066209421072,4.4208885584621385,47.08792715144035,5.645430855973001,0.0,0.0,0.0,0.0,0.0
tus,0.95,169,1.6030735172736217,4.943704759615974,140.41070447214992,18.484552566326027,0.001,0.0,0.00010308622436867552,0.0,0.0
tus,0.95,170,1.6382661340363127,4.8537423398858515,191.10383999141365,28.109997887979137,0.001,0.0,0.00030104062380789903,0.0,0.0
tus,0.95,171,1.9972369568162083,5.296174264769226,412.28315365686973,51.53830019287105,0.011,0.0,0.0022067639221226443,0.0,0.0040491081139865034
tus,0.95,172,1.5820458222974996,5.220186238567384,115.500172388249,17.513139490112174,0.0,0.0,0.0,0.0,0.0
tus,0.95,173,1.4511943633395714,3.341958803155149,47.73790355690176,7.053353576246176,0.001,0.011494252873563218,0.0002508076251193832,0.002882846265740037,0.0
tus,0.95,174,1.484066297366059,4.342472212888924,104.16095312037346,14.389278113367848,0.0,0.0,0.0,0.0,0.0
tus,0.95,175,1.555552684224633,3.8389652766659923,79.37417559305906,11.05155304763246,0.0,0.0,0.0,0.0,0.0
tus,0.95,176,1.113243428905341,3.9839562517227023,47.87899870559705,6.314912555356654,0.0,0.0,0.0,0.0,0.0
tus,0.95,177,0.980391209540909,3.4779395320457405,48.27531275132086,6.7637363343599795,0.0,0.0,0.0,0.0,0.0
tus,0.95,178,1.357206566097052,4.5586772793678,64.57267307141126,8.857450602326937,0.0,0.0,0.0,0.0,0.0
tus,0.95,179,2.1572212182287918,5.726757455889239,230.26475822572576,34.443395354179096,0.001,0.01020408163265306,0.00035121596542239024,0.003583836381861125,0.0
tus,0.95,180,0.9252571042657735,3.902861930814515,23.58888020310601,3.2937432306194094,0.0,0.0,0.0,0.0,0.0
tus,0.95,181,2.396706627060322,4.900285454691767,366.4531049740713,41.31638871779464,0.013,0.0196078431372549,0.0028387848520360017,0.00033266829949131526,0.001237857478364849
tus,0.95,182,1.271398487414512,3.8938631529022096,63.44427936117394,7.6579535518911825,0.0,0.0,0.0,0.0,0.0
tus,0.95,183,1.4708522448933172,4.668890479943262,178.15905047751633,26.061814211503464,0.0,0.0,0.0,0.0,0.0
tus,0.95,184,2.421641323191933,6.055095977844388,264.36993136407614,37.991684127188535,0.002,0.010416666666666666,0.00011066380153401193,0.001127738538334376,4.530003497946828e-06
tus,0.95,185,2.3274206462571136,5.383253478201823,188.05246402057364,27.506574066323548,0.001,0.01098901098901099,0.0007022711995505915,0.007717265929127379,0.0
tus,0.95,186,1.8059652662188763,4.395238181896474,243.5605405555523,30.7909923397782,0.0,0.0,0.0,0.0,0.0
tus,0.95,187,1.2276019230316455,5.586630551003827,211.92365914622388,26.01000548706999,0.0,0.0,0.0,0.0,0.0
tus,0.95,188,1.2342690055719114,3.8139599011010996,66.68905723797616,7.336426457824182,0.0,0.0,0.0,0.0,0.0
tus,0.95,189,1.6999589834074063,5.694385483673002,142.63766454987865,20.035016985702956,0.0,0.0,0.0,0.0,0.0
tus,0.95,190,1.6149016320186684,4.59240785057101,345.30089765508455,49.763977218635105,0.003,0.0,0.0007328590504544646,0.0,0.00020621769039284185
tus,0.95,191,1.1870130322981232,4.520559451635336,89.66466654183435,9.846722446276688,0.0,0.0,0.0,0.0,0.0
tus,0.95,192,1.112316577870774,4.241095122146703,38.10765305077777,4.817478474198402,0.0,0.0,0.0,0.0,0.0
tus,0.95,193,1.598623617452271,6.077926649703442,107.13277237717425,13.334808313200204,0.0,0.0,0.0,0.0,0.0
tus,0.95,194,1.3799048887650605,4.598707659374469,124.50892769012697,13.308895469732928,0.0,0.0,0.0,0.0,0.0
tus,0.95,195,1.199694416423142,5.200557719800528,38.187728804096594,5.949513844832913,0.0,0.0,0.0,0.0,0.0
tus,0.95,196,1.4525219226623811,4.65660075996836,129.79904830657713,11.406442882873915,0.001,0.010309278350515464,0.00018763555681537887,0.0019343871836636996,0.0
tus,0.95,197,1.4530000027534564,4.474749289152179,123.44741901888773,16.982216052091605,0.0,0.0,0.0,0.0,0.0
tus,0.95,198,1.4577323343847262,4.734228982744251,47.76349818610322,6.36616868106591,0.0,0.0,0.0,0.0,0.0
tus,0.95,199,1.2867039756548504,3.717945957740161,71.28494729870914,9.15225188682892,0.0,0.0,0.0,0.0,0.0
oracle,0.95,0,1.4010758702296897,4.615118467096502,47.20768336427986,10.585666417031742,0.0,0.0,0.0,0.0,0.0
oracle,0.95,1,1.138999783637135,3.7864857906847744,36.632344120159836,9.477784563505692,0.0,0.0,0.0,0.0,0.0
oracle,0.95,2,1.2370182262751013,3.0882765567607016,61.704053870986385,12.37107908310014,0.0,0.0,0.0,0.0,0.0
oracle,0.95,3,1.6873441750212501,5.007745631293989,106.7850104585417,22.584885441382227,0.0,0.0,0.0,0.0,0.0
oracle,0.95,4,1.238942346840931,3.660319241115018,59.348952138522165,12.454259254112534,0.0,0.0,0.0,0.0,0.0
oracle,0.95,5,1.3460525200349327,3.85387630552275,88.64863462495613,25.973275956148463,0.0,0.0,0.0,0.0,0.0
oracle,0.95,6,1.1738877973768775,3.214409159597119,139.45569895953315,34.991144435687765,0.0,0.0,0.0,0.0,0.0
oracle,0.95,7,1.4015185001555361,4.213235174502503,63.452932200060005,13.75314439818463,0.0,0.0,0.0,0.0,0.0
oracle,0.95,8,1.1781688503592875,3.554616559768784,85.17358640526903,23.36236606759805,0.0,0.0,0.0,0.0,0.0
oracle,0.95,9,1.30227020093633,5.087483928707019,70.09250092847887,12.922975780287157,0.0,0.0,0.0,0.0,0.0
oracle,0.95,10,1.0366358632952977,3.3237322366967414,65.05636858390481,10.62782591295319,0.0,0.0,0.0,0.0,0.0
oracle,0.95,11,1.1511959272550245,3.231699737658936,55.79955968877549,14.576988490886107,0.0,0.0,0.0,0.0,0.0
oracle,0.95,12,1.1711817758038587,3.965029618601079,41.5786140684574,7.5962167958951445,0.0,0.0,0.0,0.0,0.0
oracle,0.95,13,1.6257472035432272,4.806432918427802,57.54382398096178,11.491455180126891,0.0,0.0,0.0,0.0,0.0
oracle,0.95,14,1.2967599446911364,3.8925042574526874,72.10586631007797,11.702844948000733,0.0,0.0,0.0,0.0,0.0
oracle,0.95,15,1.1976781383685609,3.117986038021034,62.62172248468386,15.285124068359488,0.0,0.0,0.0,0.0,0.0
oracle,0.95,16,1.3613250716618939,5.118669964007444,88.95033765521767,17.573228850288228,0.0,0.0,0.0,0.0,0.0
oracle,0.95,17,1.7199450109672265,4.973667230751516,52.47097681347296,14.633352335978433,0.0,0.0,0.0,0.0,0.0
oracle,0.95,18,1.3680406545331525,4.315016524702746,34.18645635387432,8.24977029869753,0.0,0.0,0.0,0.0,0.0
oracle,0.95,19,1.3118543095060224,3.8850490191182625,118.92946787527877,21.333495467714172,0.0,0.0,0.0,0.0,0.0
oracle,0.95,20,1.2771115033146068,4.306249650144208,75.86913756287002,14.205299287517773,0.0,0.0,0.0,0.0,0.0
oracle,0.95,21,1.6062724847457956,4.507912772488217,107.44835650003206,30.971831568499745,0.0,0.0,0.0,0.0,0.0
oracle,0.95,22,1.232651294892764,3.1695090469930163,91.1323931689057,21.033632679746297,0.0,0.0,0.0,0.0,0.0
oracle,0.95,23,1.4515952667557428,4.72100753642963,70.1344599380981,19.020294396131128,0.0,0.0,0.0,0.0,0.0
oracle,0.95,24,1.3889296208144382,3.8451690712159174,76.03080817779426,17.872697744597993,0.0,0.0,0.0,0.0,0.0
oracle,0.95,25,1.3986453615009673,4.011301073850486,179.78585001053415,42.18521241084116,0.0,0.0,0.0,0.0,0.0
oracle,0.95,26,1.3296038240527155,4.098591699480792,45.521599635015434,9.078617090637884,0.0,0.0,0.0,0.0,0.0
oracle,0.95,27,1.584384027111936,4.855670714487248,73.02459923067634,16.146221879431394,0.0,0.0,0.0,0.0,0.0
oracle,0.95,28,1.2825972804290173,4.262089677736496,64.77995705970153,11.223442410603077,0.0,0.0,0.0,0.0,0.0
