id,language,tokenizer,model_id,word_count,subword_count,seq_length,fragmentation_ratio,unk_rate,trunc_64,trunc_128,trunc_256,trunc_512
2895,sinhala,mbert,bert-base-multilingual-cased,11,12,14,1.0909,0.5,0,0,0,0
5515,sinhala,mbert,bert-base-multilingual-cased,46,63,65,1.3696,0.4762,1,0,0,0
2669,sinhala,mbert,bert-base-multilingual-cased,10,12,14,1.2,0.4167,0,0,0,0
9198,sinhala,mbert,bert-base-multilingual-cased,7,9,11,1.2857,0.6667,0,0,0,0
2274,sinhala,mbert,bert-base-multilingual-cased,5,8,10,1.6,0.5,0,0,0,0
8970,sinhala,mbert,bert-base-multilingual-cased,8,13,15,1.625,0.2308,0,0,0,0
2476,sinhala,mbert,bert-base-multilingual-cased,8,8,10,1.0,0.75,0,0,0,0
4979,sinhala,mbert,bert-base-multilingual-cased,7,9,11,1.2857,0.5556,0,0,0,0
2562,sinhala,mbert,bert-base-multilingual-cased,6,7,9,1.1667,0.7143,0,0,0,0
1625,sinhala,mbert,bert-base-multilingual-cased,7,8,10,1.1429,0.625,0,0,0,0
3833,sinhala,mbert,bert-base-multilingual-cased,12,14,16,1.1667,0.5714,0,0,0,0
4957,sinhala,mbert,bert-base-multilingual-cased,22,27,29,1.2273,0.5556,0,0,0,0
687,sinhala,mbert,bert-base-multilingual-cased,8,9,11,1.125,0.7778,0,0,0,0
2373,sinhala,mbert,bert-base-multilingual-cased,29,32,34,1.1034,0.7812,0,0,0,0
7297,sinhala,mbert,bert-base-multilingual-cased,12,14,16,1.1667,0.5,0,0,0,0
6806,sinhala,mbert,bert-base-multilingual-cased,20,27,29,1.35,0.5926,0,0,0,0
7326,sinhala,mbert,bert-base-multilingual-cased,12,13,15,1.0833,0.6154,0,0,0,0
195,sinhala,mbert,bert-base-multilingual-cased,11,13,15,1.1818,0.8462,0,0,0,0
7634,sinhala,mbert,bert-base-multilingual-cased,6,8,10,1.3333,0.5,0,0,0,0
2754,sinhala,mbert,bert-base-multilingual-cased,9,10,12,1.1111,0.7,0,0,0,0
974,sinhala,mbert,bert-base-multilingual-cased,8,12,14,1.5,0.5,0,0,0,0
2409,sinhala,mbert,bert-base-multilingual-cased,6,6,8,1.0,0.8333,0,0,0,0
6337,sinhala,mbert,bert-base-multilingual-cased,7,8,10,1.1429,0.75,0,0,0,0
8102,sinhala,mbert,bert-base-multilingual-cased,4,5,7,1.25,0.8,0,0,0,0
2484,sinhala,mbert,bert-base-multilingual-cased,9,20,22,2.2222,0.25,0,0,0,0
3141,sinhala,mbert,bert-base-multilingual-cased,11,11,13,1.0,1.0,0,0,0,0
6865,sinhala,mbert,bert-base-multilingual-cased,8,10,12,1.25,0.5,0,0,0,0
9620,sinhala,mbert,bert-base-multilingual-cased,11,14,16,1.2727,0.6429,0,0,0,0
5534,sinhala,mbert,bert-base-multilingual-cased,3,5,7,1.6667,0.4,0,0,0,0
6773,sinhala,mbert,bert-base-multilingual-cased,26,28,30,1.0769,0.75,0,0,0,0
8013,sinhala,mbert,bert-base-multilingual-cased,8,12,14,1.5,0.5,0,0,0,0
3352,sinhala,mbert,bert-base-multilingual-cased,9,10,12,1.1111,0.7,0,0,0,0
2553,sinhala,mbert,bert-base-multilingual-cased,12,13,15,1.0833,0.6154,0,0,0,0
5505,sinhala,mbert,bert-base-multilingual-cased,6,8,10,1.3333,0.5,0,0,0,0
3414,sinhala,mbert,bert-base-multilingual-cased,14,19,21,1.3571,0.5789,0,0,0,0
3694,sinhala,mbert,bert-base-multilingual-cased,7,9,11,1.2857,0.6667,0,0,0,0
4356,sinhala,mbert,bert-base-multilingual-cased,9,12,14,1.3333,0.5,0,0,0,0
9135,sinhala,mbert,bert-base-multilingual-cased,9,10,12,1.1111,0.5,0,0,0,0
8065,sinhala,mbert,bert-base-multilingual-cased,5,6,8,1.2,0.6667,0,0,0,0
8541,sinhala,mbert,bert-base-multilingual-cased,8,12,14,1.5,0.4167,0,0,0,0
7405,sinhala,mbert,bert-base-multilingual-cased,10,10,12,1.0,0.7,0,0,0,0
7099,sinhala,mbert,bert-base-multilingual-cased,9,10,12,1.1111,0.5,0,0,0,0
9648,sinhala,mbert,bert-base-multilingual-cased,8,8,10,1.0,0.375,0,0,0,0
9584,sinhala,mbert,bert-base-multilingual-cased,7,10,12,1.4286,0.5,0,0,0,0
4701,sinhala,mbert,bert-base-multilingual-cased,16,19,21,1.1875,0.6316,0,0,0,0
4162,sinhala,mbert,bert-base-multilingual-cased,5,7,9,1.4,0.4286,0,0,0,0
1330,sinhala,mbert,bert-base-multilingual-cased,11,13,15,1.1818,0.8462,0,0,0,0
6124,sinhala,mbert,bert-base-multilingual-cased,7,9,11,1.2857,0.5556,0,0,0,0
7192,sinhala,mbert,bert-base-multilingual-cased,10,12,14,1.2,0.5833,0,0,0,0
6315,sinhala,mbert,bert-base-multilingual-cased,9,10,12,1.1111,0.8,0,0,0,0
5774,sinhala,mbert,bert-base-multilingual-cased,7,9,11,1.2857,0.5556,0,0,0,0
4302,sinhala,mbert,bert-base-multilingual-cased,11,12,14,1.0909,0.5833,0,0,0,0
1621,sinhala,mbert,bert-base-multilingual-cased,4,5,7,1.25,0.6,0,0,0,0
303,sinhala,mbert,bert-base-multilingual-cased,5,6,8,1.2,0.8333,0,0,0,0
6020,sinhala,mbert,bert-base-multilingual-cased,18,21,23,1.1667,0.6667,0,0,0,0
482,sinhala,mbert,bert-base-multilingual-cased,15,17,19,1.1333,0.8824,0,0,0,0
8868,sinhala,mbert,bert-base-multilingual-cased,12,15,17,1.25,0.5333,0,0,0,0
9105,sinhala,mbert,bert-base-multilingual-cased,6,7,9,1.1667,0.4286,0,0,0,0
5261,sinhala,mbert,bert-base-multilingual-cased,10,15,17,1.5,0.4667,0,0,0,0
803,sinhala,mbert,bert-base-multilingual-cased,9,11,13,1.2222,0.7273,0,0,0,0
2924,sinhala,mbert,bert-base-multilingual-cased,8,11,13,1.375,0.4545,0,0,0,0
2964,sinhala,mbert,bert-base-multilingual-cased,8,9,11,1.125,0.4444,0,0,0,0
446,sinhala,mbert,bert-base-multilingual-cased,11,13,15,1.1818,0.7692,0,0,0,0
5152,sinhala,mbert,bert-base-multilingual-cased,12,16,18,1.3333,0.5625,0,0,0,0
8813,sinhala,mbert,bert-base-multilingual-cased,26,37,39,1.4231,0.5405,0,0,0,0
4402,sinhala,mbert,bert-base-multilingual-cased,4,7,9,1.75,0.2857,0,0,0,0
9571,sinhala,mbert,bert-base-multilingual-cased,11,13,15,1.1818,0.6923,0,0,0,0
2276,sinhala,mbert,bert-base-multilingual-cased,5,6,8,1.2,0.3333,0,0,0,0
1940,sinhala,mbert,bert-base-multilingual-cased,8,10,12,1.25,0.5,0,0,0,0
6688,sinhala,mbert,bert-base-multilingual-cased,8,9,11,1.125,0.6667,0,0,0,0
3079,sinhala,mbert,bert-base-multilingual-cased,9,10,12,1.1111,0.7,0,0,0,0
3184,sinhala,mbert,bert-base-multilingual-cased,12,14,16,1.1667,0.6429,0,0,0,0
7454,sinhala,mbert,bert-base-multilingual-cased,11,16,18,1.4545,0.3125,0,0,0,0
9534,sinhala,mbert,bert-base-multilingual-cased,13,16,18,1.2308,0.6875,0,0,0,0
9555,sinhala,mbert,bert-base-multilingual-cased,9,11,13,1.2222,0.7273,0,0,0,0
3922,sinhala,mbert,bert-base-multilingual-cased,8,8,10,1.0,1.0,0,0,0,0
7795,sinhala,mbert,bert-base-multilingual-cased,6,9,11,1.5,0.4444,0,0,0,0
1847,sinhala,mbert,bert-base-multilingual-cased,5,6,8,1.2,0.6667,0,0,0,0
1748,sinhala,mbert,bert-base-multilingual-cased,10,12,14,1.2,0.6667,0,0,0,0
5933,sinhala,mbert,bert-base-multilingual-cased,7,8,10,1.1429,0.75,0,0,0,0
1367,sinhala,mbert,bert-base-multilingual-cased,9,10,12,1.1111,0.6,0,0,0,0
4515,sinhala,mbert,bert-base-multilingual-cased,21,26,28,1.2381,0.6923,0,0,0,0
1017,sinhala,mbert,bert-base-multilingual-cased,12,13,15,1.0833,0.6923,0,0,0,0
7024,sinhala,mbert,bert-base-multilingual-cased,10,13,15,1.3,0.5385,0,0,0,0
7605,sinhala,mbert,bert-base-multilingual-cased,11,12,14,1.0909,0.4167,0,0,0,0
5233,sinhala,mbert,bert-base-multilingual-cased,9,11,13,1.2222,0.6364,0,0,0,0
2101,sinhala,mbert,bert-base-multilingual-cased,6,8,10,1.3333,0.5,0,0,0,0
3797,sinhala,mbert,bert-base-multilingual-cased,7,8,10,1.1429,0.625,0,0,0,0
221,sinhala,mbert,bert-base-multilingual-cased,8,9,11,1.125,0.8889,0,0,0,0
5111,sinhala,mbert,bert-base-multilingual-cased,16,23,25,1.4375,0.5217,0,0,0,0
9354,sinhala,mbert,bert-base-multilingual-cased,8,10,12,1.25,0.5,0,0,0,0
8892,sinhala,mbert,bert-base-multilingual-cased,10,10,12,1.0,0.8,0,0,0,0
4728,sinhala,mbert,bert-base-multilingual-cased,10,13,15,1.3,0.5385,0,0,0,0
7144,sinhala,mbert,bert-base-multilingual-cased,6,9,11,1.5,0.5556,0,0,0,0
1048,sinhala,mbert,bert-base-multilingual-cased,8,9,11,1.125,0.4444,0,0,0,0
233,sinhala,mbert,bert-base-multilingual-cased,6,7,9,1.1667,0.8571,0,0,0,0
9008,sinhala,mbert,bert-base-multilingual-cased,8,11,13,1.375,0.2727,0,0,0,0
3615,sinhala,mbert,bert-base-multilingual-cased,7,7,9,1.0,0.7143,0,0,0,0
4411,sinhala,mbert,bert-base-multilingual-cased,7,10,12,1.4286,0.3,0,0,0,0
8480,sinhala,mbert,bert-base-multilingual-cased,10,11,13,1.1,0.4545,0,0,0,0
2490,sinhala,mbert,bert-base-multilingual-cased,17,21,23,1.2353,0.5714,0,0,0,0
9815,sinhala,mbert,bert-base-multilingual-cased,8,10,12,1.25,0.5,0,0,0,0
7612,sinhala,mbert,bert-base-multilingual-cased,9,9,11,1.0,0.6667,0,0,0,0
6675,sinhala,mbert,bert-base-multilingual-cased,10,13,15,1.3,0.5385,0,0,0,0
2203,sinhala,mbert,bert-base-multilingual-cased,6,8,10,1.3333,0.625,0,0,0,0
1996,sinhala,mbert,bert-base-multilingual-cased,10,10,12,1.0,0.6,0,0,0,0
4792,sinhala,mbert,bert-base-multilingual-cased,5,6,8,1.2,0.5,0,0,0,0
2252,sinhala,mbert,bert-base-multilingual-cased,8,9,11,1.125,0.5556,0,0,0,0
8510,sinhala,mbert,bert-base-multilingual-cased,13,14,16,1.0769,0.6429,0,0,0,0
6148,sinhala,mbert,bert-base-multilingual-cased,7,10,12,1.4286,0.5,0,0,0,0
6485,sinhala,mbert,bert-base-multilingual-cased,6,6,8,1.0,1.0,0,0,0,0
2672,sinhala,mbert,bert-base-multilingual-cased,15,17,19,1.1333,0.6471,0,0,0,0
1964,sinhala,mbert,bert-base-multilingual-cased,10,13,15,1.3,0.5385,0,0,0,0
6550,sinhala,mbert,bert-base-multilingual-cased,7,8,10,1.1429,0.75,0,0,0,0
9112,sinhala,mbert,bert-base-multilingual-cased,9,10,12,1.1111,0.4,0,0,0,0
4265,sinhala,mbert,bert-base-multilingual-cased,7,8,10,1.1429,0.5,0,0,0,0
6547,sinhala,mbert,bert-base-multilingual-cased,10,11,13,1.1,0.8182,0,0,0,0
755,sinhala,mbert,bert-base-multilingual-cased,14,19,21,1.3571,0.6316,0,0,0,0
7317,sinhala,mbert,bert-base-multilingual-cased,11,12,14,1.0909,0.5833,0,0,0,0
7978,sinhala,mbert,bert-base-multilingual-cased,6,8,10,1.3333,0.375,0,0,0,0
5581,sinhala,mbert,bert-base-multilingual-cased,13,18,20,1.3846,0.4444,0,0,0,0
2355,sinhala,mbert,bert-base-multilingual-cased,7,7,9,1.0,0.8571,0,0,0,0
884,sinhala,mbert,bert-base-multilingual-cased,6,7,9,1.1667,0.8571,0,0,0,0
536,sinhala,mbert,bert-base-multilingual-cased,20,23,25,1.15,0.8696,0,0,0,0
6433,sinhala,mbert,bert-base-multilingual-cased,14,23,25,1.6429,0.4783,0,0,0,0
8984,sinhala,mbert,bert-base-multilingual-cased,7,8,10,1.1429,0.375,0,0,0,0
7473,sinhala,mbert,bert-base-multilingual-cased,12,13,15,1.0833,0.6923,0,0,0,0
3426,sinhala,mbert,bert-base-multilingual-cased,12,16,18,1.3333,0.625,0,0,0,0
5529,sinhala,mbert,bert-base-multilingual-cased,6,9,11,1.5,0.4444,0,0,0,0
2688,sinhala,mbert,bert-base-multilingual-cased,6,7,9,1.1667,0.5714,0,0,0,0
2802,sinhala,mbert,bert-base-multilingual-cased,9,10,12,1.1111,0.8,0,0,0,0
5190,sinhala,mbert,bert-base-multilingual-cased,22,24,26,1.0909,0.75,0,0,0,0
7355,sinhala,mbert,bert-base-multilingual-cased,7,8,10,1.1429,0.75,0,0,0,0
4997,sinhala,mbert,bert-base-multilingual-cased,7,7,9,1.0,0.7143,0,0,0,0
2347,sinhala,mbert,bert-base-multilingual-cased,11,23,25,2.0909,0.3043,0,0,0,0
7275,sinhala,mbert,bert-base-multilingual-cased,8,9,11,1.125,0.5556,0,0,0,0
2596,sinhala,mbert,bert-base-multilingual-cased,7,8,10,1.1429,0.75,0,0,0,0
2315,sinhala,mbert,bert-base-multilingual-cased,7,10,12,1.4286,0.6,0,0,0,0
7373,sinhala,mbert,bert-base-multilingual-cased,5,6,8,1.2,0.8333,0,0,0,0
6992,sinhala,mbert,bert-base-multilingual-cased,9,11,13,1.2222,0.6364,0,0,0,0
6093,sinhala,mbert,bert-base-multilingual-cased,10,15,17,1.5,0.4667,0,0,0,0
4385,sinhala,mbert,bert-base-multilingual-cased,7,10,12,1.4286,0.4,0,0,0,0
3982,sinhala,mbert,bert-base-multilingual-cased,13,15,17,1.1538,0.6667,0,0,0,0
6737,sinhala,mbert,bert-base-multilingual-cased,8,9,11,1.125,0.8889,0,0,0,0
5845,sinhala,mbert,bert-base-multilingual-cased,22,26,28,1.1818,0.7308,0,0,0,0
486,sinhala,mbert,bert-base-multilingual-cased,12,13,15,1.0833,0.9231,0,0,0,0
1862,sinhala,mbert,bert-base-multilingual-cased,9,15,17,1.6667,0.3333,0,0,0,0
831,sinhala,mbert,bert-base-multilingual-cased,7,9,11,1.2857,0.4444,0,0,0,0
2006,sinhala,mbert,bert-base-multilingual-cased,9,9,11,1.0,0.5556,0,0,0,0
9447,sinhala,mbert,bert-base-multilingual-cased,6,7,9,1.1667,0.2857,0,0,0,0
4928,sinhala,mbert,bert-base-multilingual-cased,8,9,11,1.125,0.5556,0,0,0,0
5668,sinhala,mbert,bert-base-multilingual-cased,5,8,10,1.6,0.25,0,0,0,0
2686,sinhala,mbert,bert-base-multilingual-cased,14,17,19,1.2143,0.7059,0,0,0,0
4200,sinhala,mbert,bert-base-multilingual-cased,6,7,9,1.1667,0.5714,0,0,0,0
4119,sinhala,mbert,bert-base-multilingual-cased,9,11,13,1.2222,0.5455,0,0,0,0
667,sinhala,mbert,bert-base-multilingual-cased,9,12,14,1.3333,0.6667,0,0,0,0
5922,sinhala,mbert,bert-base-multilingual-cased,17,19,21,1.1176,0.7368,0,0,0,0
911,sinhala,mbert,bert-base-multilingual-cased,8,9,11,1.125,0.8889,0,0,0,0
2037,sinhala,mbert,bert-base-multilingual-cased,19,24,26,1.2632,0.6667,0,0,0,0
8263,sinhala,mbert,bert-base-multilingual-cased,8,12,14,1.5,0.25,0,0,0,0
7755,sinhala,mbert,bert-base-multilingual-cased,7,11,13,1.5714,0.3636,0,0,0,0
9823,sinhala,mbert,bert-base-multilingual-cased,8,10,12,1.25,0.5,0,0,0,0
793,sinhala,mbert,bert-base-multilingual-cased,28,33,35,1.1786,0.7879,0,0,0,0
7575,sinhala,mbert,bert-base-multilingual-cased,11,13,15,1.1818,0.5385,0,0,0,0
3296,sinhala,mbert,bert-base-multilingual-cased,21,29,31,1.381,0.5172,0,0,0,0
6040,sinhala,mbert,bert-base-multilingual-cased,6,10,12,1.6667,0.3,0,0,0,0
7202,sinhala,mbert,bert-base-multilingual-cased,27,32,34,1.1852,0.7188,0,0,0,0
1505,sinhala,mbert,bert-base-multilingual-cased,16,22,24,1.375,0.5909,0,0,0,0
3826,sinhala,mbert,bert-base-multilingual-cased,9,10,12,1.1111,0.8,0,0,0,0
8094,sinhala,mbert,bert-base-multilingual-cased,9,11,13,1.2222,0.5455,0,0,0,0
3200,sinhala,mbert,bert-base-multilingual-cased,12,14,16,1.1667,0.7857,0,0,0,0
8717,sinhala,mbert,bert-base-multilingual-cased,12,13,15,1.0833,0.7692,0,0,0,0
3587,sinhala,mbert,bert-base-multilingual-cased,10,11,13,1.1,0.7273,0,0,0,0
6830,sinhala,mbert,bert-base-multilingual-cased,8,9,11,1.125,0.5556,0,0,0,0
3101,sinhala,mbert,bert-base-multilingual-cased,6,7,9,1.1667,0.8571,0,0,0,0
3998,sinhala,mbert,bert-base-multilingual-cased,5,7,9,1.4,0.5714,0,0,0,0
1641,sinhala,mbert,bert-base-multilingual-cased,11,13,15,1.1818,0.6923,0,0,0,0
7909,sinhala,mbert,bert-base-multilingual-cased,5,5,7,1.0,1.0,0,0,0,0
78,sinhala,mbert,bert-base-multilingual-cased,16,24,26,1.5,0.5833,0,0,0,0
6015,sinhala,mbert,bert-base-multilingual-cased,8,10,12,1.25,0.6,0,0,0,0
6621,sinhala,mbert,bert-base-multilingual-cased,7,13,15,1.8571,0.3077,0,0,0,0
7635,sinhala,mbert,bert-base-multilingual-cased,12,15,17,1.25,0.3333,0,0,0,0
7251,sinhala,mbert,bert-base-multilingual-cased,7,8,10,1.1429,0.375,0,0,0,0
4142,sinhala,mbert,bert-base-multilingual-cased,6,7,9,1.1667,0.8571,0,0,0,0
6182,sinhala,mbert,bert-base-multilingual-cased,8,11,13,1.375,0.5455,0,0,0,0
3320,sinhala,mbert,bert-base-multilingual-cased,10,11,13,1.1,0.6364,0,0,0,0
1528,sinhala,mbert,bert-base-multilingual-cased,9,9,11,1.0,0.8889,0,0,0,0
3646,sinhala,mbert,bert-base-multilingual-cased,9,9,11,1.0,0.7778,0,0,0,0
1885,sinhala,mbert,bert-base-multilingual-cased,5,6,8,1.2,0.5,0,0,0,0
5269,sinhala,mbert,bert-base-multilingual-cased,8,10,12,1.25,0.6,0,0,0,0
5387,sinhala,mbert,bert-base-multilingual-cased,18,23,25,1.2778,0.6522,0,0,0,0
1383,sinhala,mbert,bert-base-multilingual-cased,9,10,12,1.1111,0.7,0,0,0,0
3040,sinhala,mbert,bert-base-multilingual-cased,10,12,14,1.2,0.6667,0,0,0,0
2767,sinhala,mbert,bert-base-multilingual-cased,24,30,32,1.25,0.6333,0,0,0,0
1249,sinhala,mbert,bert-base-multilingual-cased,5,6,8,1.2,0.8333,0,0,0,0
4674,sinhala,mbert,bert-base-multilingual-cased,29,37,39,1.2759,0.5946,0,0,0,0
2234,sinhala,mbert,bert-base-multilingual-cased,5,8,10,1.6,0.375,0,0,0,0
4656,sinhala,mbert,bert-base-multilingual-cased,21,24,26,1.1429,0.7083,0,0,0,0
7999,sinhala,mbert,bert-base-multilingual-cased,7,9,11,1.2857,0.4444,0,0,0,0
7307,sinhala,mbert,bert-base-multilingual-cased,8,9,11,1.125,0.4444,0,0,0,0
2566,sinhala,mbert,bert-base-multilingual-cased,27,30,32,1.1111,0.7333,0,0,0,0
5768,sinhala,mbert,bert-base-multilingual-cased,7,9,11,1.2857,0.6667,0,0,0,0
7944,sinhala,mbert,bert-base-multilingual-cased,6,7,9,1.1667,0.4286,0,0,0,0
1937,sinhala,mbert,bert-base-multilingual-cased,6,11,13,1.8333,0.3636,0,0,0,0
3932,sinhala,mbert,bert-base-multilingual-cased,50,63,65,1.26,0.5079,1,0,0,0
5157,sinhala,mbert,bert-base-multilingual-cased,18,24,26,1.3333,0.5417,0,0,0,0
1827,sinhala,mbert,bert-base-multilingual-cased,10,12,14,1.2,0.5833,0,0,0,0
3060,sinhala,mbert,bert-base-multilingual-cased,9,10,12,1.1111,0.7,0,0,0,0
2933,sinhala,mbert,bert-base-multilingual-cased,16,17,19,1.0625,0.5882,0,0,0,0
5401,sinhala,mbert,bert-base-multilingual-cased,5,7,9,1.4,0.4286,0,0,0,0
3379,sinhala,mbert,bert-base-multilingual-cased,9,11,13,1.2222,0.5455,0,0,0,0
3173,sinhala,mbert,bert-base-multilingual-cased,18,23,25,1.2778,0.6522,0,0,0,0
6147,sinhala,mbert,bert-base-multilingual-cased,10,16,18,1.6,0.4375,0,0,0,0
5359,sinhala,mbert,bert-base-multilingual-cased,16,19,21,1.1875,0.7368,0,0,0,0
4648,sinhala,mbert,bert-base-multilingual-cased,9,11,13,1.2222,0.5455,0,0,0,0
947,sinhala,mbert,bert-base-multilingual-cased,7,8,10,1.1429,0.875,0,0,0,0
9738,sinhala,mbert,bert-base-multilingual-cased,10,11,13,1.1,0.5455,0,0,0,0
1635,sinhala,mbert,bert-base-multilingual-cased,12,13,15,1.0833,0.7692,0,0,0,0
8486,sinhala,mbert,bert-base-multilingual-cased,8,8,10,1.0,0.625,0,0,0,0
7299,sinhala,mbert,bert-base-multilingual-cased,17,19,21,1.1176,0.4737,0,0,0,0
265,sinhala,mbert,bert-base-multilingual-cased,7,8,10,1.1429,0.875,0,0,0,0
2106,sinhala,mbert,bert-base-multilingual-cased,6,8,10,1.3333,0.625,0,0,0,0
9239,sinhala,mbert,bert-base-multilingual-cased,9,11,13,1.2222,0.6364,0,0,0,0
6634,sinhala,mbert,bert-base-multilingual-cased,8,9,11,1.125,0.7778,0,0,0,0
2527,sinhala,mbert,bert-base-multilingual-cased,10,11,13,1.1,0.7273,0,0,0,0
7551,sinhala,mbert,bert-base-multilingual-cased,8,9,11,1.125,0.6667,0,0,0,0
8495,sinhala,mbert,bert-base-multilingual-cased,7,8,10,1.1429,0.5,0,0,0,0
5592,sinhala,mbert,bert-base-multilingual-cased,6,6,8,1.0,0.6667,0,0,0,0
9353,sinhala,mbert,bert-base-multilingual-cased,10,11,13,1.1,0.6364,0,0,0,0
4446,sinhala,mbert,bert-base-multilingual-cased,7,10,12,1.4286,0.5,0,0,0,0
7333,sinhala,mbert,bert-base-multilingual-cased,5,6,8,1.2,0.6667,0,0,0,0
4651,sinhala,mbert,bert-base-multilingual-cased,7,8,10,1.1429,0.75,0,0,0,0
4859,sinhala,mbert,bert-base-multilingual-cased,5,6,8,1.2,0.6667,0,0,0,0
7495,sinhala,mbert,bert-base-multilingual-cased,9,10,12,1.1111,0.6,0,0,0,0
2216,sinhala,mbert,bert-base-multilingual-cased,10,13,15,1.3,0.5385,0,0,0,0
4555,sinhala,mbert,bert-base-multilingual-cased,10,11,13,1.1,0.5455,0,0,0,0
626,sinhala,mbert,bert-base-multilingual-cased,7,8,10,1.1429,0.75,0,0,0,0
6008,sinhala,mbert,bert-base-multilingual-cased,10,13,15,1.3,0.5385,0,0,0,0
7035,sinhala,mbert,bert-base-multilingual-cased,8,8,10,1.0,0.75,0,0,0,0
2424,sinhala,mbert,bert-base-multilingual-cased,16,20,22,1.25,0.55,0,0,0,0
8381,sinhala,mbert,bert-base-multilingual-cased,6,6,8,1.0,0.6667,0,0,0,0
7237,sinhala,mbert,bert-base-multilingual-cased,4,5,7,1.25,0.4,0,0,0,0
3811,sinhala,mbert,bert-base-multilingual-cased,5,6,8,1.2,0.6667,0,0,0,0
4549,sinhala,mbert,bert-base-multilingual-cased,8,10,12,1.25,0.6,0,0,0,0
4297,sinhala,mbert,bert-base-multilingual-cased,9,11,13,1.2222,0.4545,0,0,0,0
5698,sinhala,mbert,bert-base-multilingual-cased,5,6,8,1.2,0.5,0,0,0,0
9542,sinhala,mbert,bert-base-multilingual-cased,8,9,11,1.125,0.5556,0,0,0,0
1653,sinhala,mbert,bert-base-multilingual-cased,10,11,13,1.1,0.8182,0,0,0,0
7543,sinhala,mbert,bert-base-multilingual-cased,29,34,36,1.1724,0.5294,0,0,0,0
5610,sinhala,mbert,bert-base-multilingual-cased,6,6,8,1.0,0.6667,0,0,0,0
1016,sinhala,mbert,bert-base-multilingual-cased,5,6,8,1.2,0.6667,0,0,0,0
7943,sinhala,mbert,bert-base-multilingual-cased,9,11,13,1.2222,0.4545,0,0,0,0
2589,sinhala,mbert,bert-base-multilingual-cased,11,12,14,1.0909,0.6667,0,0,0,0
2298,sinhala,mbert,bert-base-multilingual-cased,4,7,9,1.75,0.2857,0,0,0,0
9688,sinhala,mbert,bert-base-multilingual-cased,11,13,15,1.1818,0.4615,0,0,0,0
2749,sinhala,mbert,bert-base-multilingual-cased,28,33,35,1.1786,0.6061,0,0,0,0
9988,sinhala,mbert,bert-base-multilingual-cased,7,8,10,1.1429,0.75,0,0,0,0
9145,sinhala,mbert,bert-base-multilingual-cased,5,6,8,1.2,0.3333,0,0,0,0
2938,sinhala,mbert,bert-base-multilingual-cased,10,11,13,1.1,0.7273,0,0,0,0
2896,sinhala,mbert,bert-base-multilingual-cased,12,12,14,1.0,0.5833,0,0,0,0
8839,sinhala,mbert,bert-base-multilingual-cased,7,12,14,1.7143,0.4167,0,0,0,0
6816,sinhala,mbert,bert-base-multilingual-cased,11,13,15,1.1818,0.6923,0,0,0,0
505,sinhala,mbert,bert-base-multilingual-cased,12,13,15,1.0833,0.8462,0,0,0,0
6214,sinhala,mbert,bert-base-multilingual-cased,7,9,11,1.2857,0.5556,0,0,0,0
1473,sinhala,mbert,bert-base-multilingual-cased,13,18,20,1.3846,0.6111,0,0,0,0
365,sinhala,mbert,bert-base-multilingual-cased,9,10,12,1.1111,0.9,0,0,0,0
8223,sinhala,mbert,bert-base-multilingual-cased,10,12,14,1.2,0.3333,0,0,0,0
4275,sinhala,mbert,bert-base-multilingual-cased,8,9,11,1.125,0.5556,0,0,0,0
7631,sinhala,mbert,bert-base-multilingual-cased,6,7,9,1.1667,0.5714,0,0,0,0
6250,sinhala,mbert,bert-base-multilingual-cased,7,9,11,1.2857,0.5556,0,0,0,0
283,sinhala,mbert,bert-base-multilingual-cased,7,8,10,1.1429,0.875,0,0,0,0
3109,sinhala,mbert,bert-base-multilingual-cased,9,11,13,1.2222,0.4545,0,0,0,0
2998,sinhala,mbert,bert-base-multilingual-cased,8,10,12,1.25,0.5,0,0,0,0
6220,sinhala,mbert,bert-base-multilingual-cased,9,11,13,1.2222,0.5455,0,0,0,0
4727,sinhala,mbert,bert-base-multilingual-cased,11,11,13,1.0,0.9091,0,0,0,0
6751,sinhala,mbert,bert-base-multilingual-cased,8,8,10,1.0,0.875,0,0,0,0
673,sinhala,mbert,bert-base-multilingual-cased,22,27,29,1.2273,0.7407,0,0,0,0
6451,sinhala,mbert,bert-base-multilingual-cased,7,10,12,1.4286,0.4,0,0,0,0
8608,sinhala,mbert,bert-base-multilingual-cased,8,9,11,1.125,0.4444,0,0,0,0
3394,sinhala,mbert,bert-base-multilingual-cased,9,11,13,1.2222,0.4545,0,0,0,0
5298,sinhala,mbert,bert-base-multilingual-cased,8,10,12,1.25,0.6,0,0,0,0
5567,sinhala,mbert,bert-base-multilingual-cased,7,7,9,1.0,0.5714,0,0,0,0
5783,sinhala,mbert,bert-base-multilingual-cased,18,22,24,1.2222,0.6818,0,0,0,0
8180,sinhala,mbert,bert-base-multilingual-cased,8,9,11,1.125,0.7778,0,0,0,0
2382,sinhala,mbert,bert-base-multilingual-cased,33,39,41,1.1818,0.7179,0,0,0,0
1503,sinhala,mbert,bert-base-multilingual-cased,16,18,20,1.125,0.7222,0,0,0,0
8669,sinhala,mbert,bert-base-multilingual-cased,11,12,14,1.0909,0.5833,0,0,0,0
1255,sinhala,mbert,bert-base-multilingual-cased,9,10,12,1.1111,0.9,0,0,0,0
1561,sinhala,mbert,bert-base-multilingual-cased,4,5,7,1.25,0.8,0,0,0,0
